id,text,created_at,user,retweet_count,favorite_count,sentiment
2184741886,@davidSEIBEI I love that you have food goals...we're gonna get along juuuust fine ,2009-06-15 17:14:09-07:00,ShirtFight,2757,14476,POSITIVE
2018947541,"@JustinPeer I only have the one at the moment, the others are in for repair ",2009-06-03 11:38:39-07:00,_kotenok,9357,18899,NEGATIVE
1975607431,"What a great night...not  Bloody family, what's the point",2009-05-30 16:24:00-07:00,kezzawezz,8652,5666,NEGATIVE
1993100844,@MUAAlicia I did rock it! Thanks again for everything!!! ,2009-06-01 10:43:01-07:00,GreenFae3,5360,4602,POSITIVE
2260044536,http://twitpic.com/7yqd6 - Finally got my camera! I don't know what to do with any of this. ,2009-06-20 19:27:49-07:00,allisonscheele,4877,9856,NEGATIVE
2189880320,Can't sleep. Keep waking up suddenly when my throat restricts my breathing. ,2009-06-16 02:02:16-07:00,Aaron_Horne,1472,3245,NEGATIVE
1984158103,"@MileyCyrus Good Luck Tonight Sweetie! I Hope You Win, You Deserve It Cause Your Amazing! I Said My Prayers For You! God Bless ",2009-05-31 15:26:17-07:00,HEYYMandyy,7596,14290,POSITIVE
2045273504,@bUHiz ohhh me like that profile background ,2009-06-05 11:22:21-07:00,aammbboo,427,14856,POSITIVE
2053814273,@WahooPooh ok thats time to invest in property.  ,2009-06-06 06:39:52-07:00,pob34,7194,10219,POSITIVE
2282705631,"Argh! Not my day today, cannot find a dress for Prom ",2009-06-22 12:35:18-07:00,SophBrassington,3484,7466,NEGATIVE
2185034492,Using twitter berry! Weee ,2009-06-15 17:40:11-07:00,riiccaa,4615,3697,POSITIVE
1989345900,@jangles Right. I'll be happy. ,2009-06-01 02:05:05-07:00,thelarssan,3846,18945,POSITIVE
1557307480,searching for an agency  Do you know an agency? tell me!,2009-04-19 04:10:27-07:00,SabrinaWe,1476,2444,POSITIVE
1969462281,I can't wait to see you at school. NOT!  GRRR.,2009-05-30 00:59:40-07:00,fixatedsmiles,5817,16468,NEGATIVE
2322612906,I watch the movie 17 again is so cool zac is great actor jaja but i bored in the final . ,2009-06-24 23:49:10-07:00,AlanCastillo,1032,15810,NEGATIVE
1967831343,@stinzitas so glad you enjoy that song as much as I do ,2009-05-29 21:10:18-07:00,TarynAshley1,5430,7129,POSITIVE
2016012675,@Barney21 nope .. 11mm in May - usually we get 300mm or something ..  .. we're in the middle of a bad drought ..years long now,2009-06-03 06:52:54-07:00,endlessblush,9262,1132,NEGATIVE
1690798351,Just had &quot;official&quot; derby pie for supper...then a piece for dessert.  Thanks derby girls ,2009-05-03 17:17:13-07:00,grandmarm,465,16264,POSITIVE
2055402027,Just came back from an 'adventure'. So cool ,2009-06-06 10:08:01-07:00,youfeltme,8757,767,POSITIVE
2001383007,Hey there @otepofficial    (otep-official live &gt; http://ustre.am/CyJ),2009-06-02 01:35:21-07:00,YvonneLeahVanno,6531,9944,POSITIVE
2201799170,Just got off the phone with the hubby.... this sucks!  I miss him! ,2009-06-16 21:40:27-07:00,LandAsMommy,7092,11867,NEGATIVE
1969711328,"okay, gonna watch The Wizard Of Oz now. Hopefully @jimyvr gets here fast ",2009-05-30 01:50:18-07:00,Dr_Jared,1726,13043,POSITIVE
1985330306,ready for the first beach trip of the summer. less than a week. ,2009-05-31 17:46:50-07:00,vtgraham,1207,13681,POSITIVE
2053156541,@SarahSaner would love to.. i also trying to go!!! got a whole day of ironing calling  chat soon xx,2009-06-06 04:22:56-07:00,Lizloz,9113,18615,NEGATIVE
1771074801,Are you a Lowes fan? Reconsider: they apparently don't want Deaf/Hard of Hearing money since they don't caption their advertisements. ,2009-05-11 23:59:56-07:00,captionhunt,8840,6976,NEGATIVE
2321759743,@roundgoldfish1  *sniffle*,2009-06-24 22:24:38-07:00,Voyagercrazed87,1169,1665,NEGATIVE
1564013854,http://tinyurl.com/c4w2oj wall of death  i wanna go bmth so bad,2009-04-20 02:13:05-07:00,arianneftsk,3326,4758,NEGATIVE
2068458856,@stephylouise Hop on a train then. That would actually be rather amazing. We could listen to radio shows all day ,2009-06-07 14:59:53-07:00,charchaos,5564,6664,POSITIVE
1827543413,@Darcysport: Oh cool! I will try that!  ,2009-05-17 11:49:08-07:00,chickelit,3864,17388,POSITIVE
1957300243,@viintagedresses aww poor Caity  :L add people n they will add you,2009-05-29 00:58:28-07:00,P1LL0WH3AD,2519,9312,NEGATIVE
2190584223,"@stephleooo haha, MERRY HAIR! ",2009-06-16 04:01:50-07:00,westzhang,5412,7036,POSITIVE
1675792521,Its officially summer!!!! Gonna miss Clemson though...but NO work ,2009-05-01 21:13:29-07:00,krug6,9406,14895,POSITIVE
2183278011,"@petrefax oh, you have no idea;GRACE is f'n creepy but reallly good  you'll dig it!",2009-06-15 15:10:12-07:00,victormoreno,5295,4407,POSITIVE
1880230045,.... Had a waking nightmare.  Not good,2009-05-22 01:24:34-07:00,RikuDrinkhenn,5472,12005,NEGATIVE
2052206807,"home from work, had a good night, headed to bed.  We have a fun day with friends planned tomorrow.  Be looking for pics of the kids ",2009-06-06 00:52:27-07:00,danaduggins,231,9570,POSITIVE
1835067672,@mikey_hustle yeah you gotta try it. its my favoriteeee. its called like rockin something at baskin robins ,2009-05-18 05:55:53-07:00,ChristinaLj,9777,5903,POSITIVE
2055028551,@kidscrafts I was kidding.. I'm married. But for some reason I inherited and can't seem to get rid of SpeedDate on my Facebook profile... ,2009-06-06 09:26:38-07:00,KimberWitch,2575,5048,NEGATIVE
2067779160,@vinneyt you are too lucky! ,2009-06-07 13:49:46-07:00,LauraKalbag,5241,4719,POSITIVE
2182306400,@jenthefangirl He has to give @211me his Twilight chair. ,2009-06-15 13:52:53-07:00,taylor_blue,360,14803,NEGATIVE
2177186370,@vidhyavenkat Yeah IPT ,2009-06-15 06:30:40-07:00,Ramkarthik,7202,13363,NEGATIVE
1969635692,@Meloshe you goof. ,2009-05-30 01:34:19-07:00,strangetikigod,3538,1673,POSITIVE
2189044485,"@GregBoser I love such ideas, but worry about the interpretation by over zealous anti cloaking type googlers ",2009-06-16 00:00:00-07:00,robwatts,5231,10332,NEGATIVE
2285695475,"@babelicious ergh. i have um, a year until my points expire. boo! ",2009-06-22 16:20:38-07:00,shitshockhorror,8021,12283,NEGATIVE
1999017717,mom's getting off for japan today . we'll surely miss her ,2009-06-01 20:23:15-07:00,clintpuertas,879,16220,NEGATIVE
1991683124,"@michaelhaddon Well done, knew you'd make it ",2009-06-01 08:21:49-07:00,Alisonbattisby,580,7617,POSITIVE
1936065157,"@DTwyman91 To be fair, this week is half term.  Even if you weren't on study leave you wouldn't be doing any work ",2009-05-27 08:16:30-07:00,afscrome,4531,6050,POSITIVE
2222642636,Bad day. Son has failed his exams. Has to redo French ,2009-06-18 08:08:24-07:00,peter_lorent,2036,16463,NEGATIVE
1985391174,watching the very last episode of the hills. so sad it is going to be over ,2009-05-31 17:53:56-07:00,abbiebabyx3,7693,17782,NEGATIVE
2175514948,r.i.p. uncle steven. ,2009-06-15 02:05:14-07:00,PsshhUnique,5760,13147,NEGATIVE
2298792664,"@mslisaitsnthn I'm great, just taking things 1 day at a time. U? See you about to vacate, wish I could go with you  hehe",2009-06-23 13:00:05-07:00,AllyCatB,960,16762,NEGATIVE
1988987368,I have to make a drs appt. Looks like i have an eye infection  first time i have been to the drs in years for something other than my mind,2009-06-01 00:52:24-07:00,grunge_princess,2707,9117,NEGATIVE
1685188305,That movie WAS sad!  the boy in the striped pajamas. So sad.,2009-05-03 00:15:59-07:00,ItsEli86,6030,5514,NEGATIVE
2068591552,"@FNFKeena757 u, me &amp; @hoodiecouture &amp; drinks when I get back to chi....yea! ",2009-06-07 15:13:53-07:00,trynarashun,186,15811,POSITIVE
2190966584,GREATNESS early in the morning ,2009-06-16 05:04:47-07:00,chibadgirl,1269,14822,POSITIVE
2054112923,@problemsolver22 thanks boo ,2009-06-06 07:28:22-07:00,MsJuicy4,7600,14878,POSITIVE
1834615175,Woah - def getting much more Spotify ads   Particularly those advertising themselves!,2009-05-18 04:29:19-07:00,OliverOgg,5943,5211,NEGATIVE
2060016206,@spoonerism welcome  thanks for letting me know back that you enjoyed ,2009-06-06 18:58:38-07:00,darenBBC,8969,4875,POSITIVE
1835797255,Week 2 Journey to lose 100 lbs weigh in only 1 lb lost this week  and total loss 9 lbs= 91 lbs to go!,2009-05-18 07:39:16-07:00,lora3814,70,19774,NEGATIVE
2061483276,NOO. NO NO NO.  I broke my very first string tonight. Crap.,2009-06-06 21:51:00-07:00,neonskulls,4107,4047,NEGATIVE
1558043650,The change of weather in NYC got me feeling sick. Not feeling good right now so I won't be at church 2day God I needed to hear ur message ,2009-04-19 07:56:23-07:00,christinamendez,6700,3217,NEGATIVE
1979924274,@ItsTyRawr d'ya mind if I link ex youu? ,2009-05-31 05:55:38-07:00,isabellaxxcsi,4451,13546,POSITIVE
2052719208,On the way to Borders to buy a new book ,2009-06-06 02:38:23-07:00,AreonLee,5217,6179,POSITIVE
1962687906,totally forgot she had soccer today. ugh  today was actually good too...,2009-05-29 12:21:07-07:00,lauash,6046,17540,NEGATIVE
1794489570,"@stephjc Liz will probably come with you, I'm going to be up all night, handing my dissertation in at 3pm, watching LOST and dying ",2009-05-14 06:48:57-07:00,fldhtrsxl,1788,18318,NEGATIVE
2062090043,@xdeebeex @kate_oshea miss you guys  &lt;3,2009-06-06 23:11:43-07:00,gigimacx3,9191,3049,NEGATIVE
2175666680,"@Vicksson It doesn't seem like there's a limit... seriously, it's been raining the entire weekend! I'm sick of this weather... ",2009-06-15 02:31:32-07:00,VonElgen,9728,17625,NEGATIVE
2191751618,had 5min to get to my connection flight desk. Made it ,2009-06-16 06:47:17-07:00,Godbath,2050,3755,POSITIVE
2263338961,"happy fathers day to anyone in the armed forces who can't be with their kids, or to anyone that won't see their kids today ",2009-06-21 01:26:04-07:00,MrLuisJimenez,7360,14867,NEGATIVE
1994453115,I came in to work 2 hours late and it still feels like I've been here all day. ,2009-06-01 12:49:48-07:00,Magnus40,2078,14037,NEGATIVE
1752761470,"@kw4ldr0n i like them too, but not when some little hipster fuck plays them so loud at 1am. and i wish i witnessed a fight ",2009-05-09 23:47:11-07:00,Scaught,3696,4737,NEGATIVE
1883602306,My boss brought me Disney mints from Anaheim! ,2009-05-22 09:41:51-07:00,leachea_79,4393,2549,POSITIVE
1999468544,no one is signing up to come talk?  the lighting on this webcam sucks anyway...http://bit.ly/CZHD8,2009-06-01 21:09:15-07:00,FourTwentyNews,6595,2578,NEGATIVE
2245224968,@Amanda_mb never thought of i-player lol...i just have it on my digi box thing hehe. Well I'm going to sleep busy day 2mora  Night x,2009-06-19 16:43:00-07:00,stephtodd7,5489,18113,NEGATIVE
2013757441,"@CdnCowgirl She's my world, she wears her red shirt every friday too ",2009-06-03 00:22:51-07:00,ThankASoldier,1747,9048,POSITIVE
2192124309,"the guts and instinct to walk away from a Â£2 million deal, the Spiritura INTEGRITY and ETHICS! heart broken though ",2009-06-16 07:25:52-07:00,Spiritura,1032,14850,NEGATIVE
1826006333,@Sheena_D No mam! I didn't seeeeee that  When are you coming to Houston?,2009-05-17 08:20:45-07:00,DestinyTrack42,4433,7522,NEGATIVE
1989990714,@DAEONE wish I could have been at the show but it was too far from germany!  Was @blackmilk and his camp at the show too?,2009-06-01 04:23:45-07:00,KlotzBeatz,7194,18801,POSITIVE
2207950324,sayin a prayer for my mommy who's goin into surgery. I hope she'll b alrite ,2009-06-17 09:28:27-07:00,GodsChld86,4347,18573,NEGATIVE
2189152201,Wow I'm stoked for my Parkour competition this Saturday!!! ,2009-06-16 00:14:42-07:00,TrueGame,7520,18199,POSITIVE
2067025295,"@ibenji I've already got specs, i don't need to wear them alot though  x",2009-06-07 12:29:41-07:00,ShesElectric_,9992,19726,NEGATIVE
1962517354,@Keiyaunna save me some too  I need to clear my head....,2009-05-29 12:03:04-07:00,IamOhshawn,447,12902,POSITIVE
2065604405,Has A Nasty Mouth Ulcer!  its Really Bugging Her! x,2009-06-07 09:49:07-07:00,lowri20,4898,17724,NEGATIVE
1989600362,@thelindsayboo I daresay my luck is shittier than yours ,2009-06-01 03:00:50-07:00,VforVin,9558,1977,POSITIVE
2218825306,@MarjoySaerang jia you ;) ofcorz me too  http://myloc.me/4fqm,2009-06-18 00:06:19-07:00,ctycty,3567,3939,NEGATIVE
1554045920,"sleeeeping time, goodnight everyone ",2009-04-18 16:48:15-07:00,_Daniellaaa,806,8105,POSITIVE
2012575374,@brittanhere Argh! My 360 is RROD &amp; out of warranty.  Dagger in my heart. ,2009-06-02 21:47:07-07:00,pomfelo,5769,11192,NEGATIVE
2185870928,@kbyekat yup she is fine fever lang but high eh.... they sent her home naman so i guess its nothing serious. ,2009-06-15 18:54:36-07:00,martin_antunez,793,7249,POSITIVE
1557912301,"@ComedyQueen i no, well it aint a mean thing as i no i am a twat, but they dont even no me, so how do they no i am a twat haha ",2009-04-19 07:25:38-07:00,nuttychris,3585,6080,NEGATIVE
1469631917,"@rhooks aw, i hope you're okay! maybe take it easy and do treadmill or low options? or just go for a walk. ",2009-04-07 07:50:43-07:00,adriennesmiles,9044,17939,NEGATIVE
2016382793,@ShizzleLizzle Yes it was very funny. Can I send you the pictures this evening or so because yet I must eat something and a bit relaxing. ,2009-06-03 07:33:52-07:00,AnnaCookieFreak,2003,7875,POSITIVE
2069540309,up at 7 ,2009-06-07 16:56:55-07:00,Jordsmith,6430,1185,NEGATIVE
1793773799,@an0key Raves LOL - it's not 1994 fella  I wish - can't remember much of the 90s!,2009-05-14 04:49:43-07:00,ramdomthoughts,8419,16206,POSITIVE
1976898492,Twitter is solo slow ,2009-05-30 20:22:02-07:00,mwehipeihana,3449,15143,NEGATIVE
2262713177,&quot;QotSA and Pink Floyd are so much better at 2 am&quot; I like rage against the machine &amp; flobots that late. Neighbors called the HOA on my ass ,2009-06-20 23:57:34-07:00,Alli_S,333,10574,NEGATIVE
2201227646,my cat is in my closet... he's gonna be ruining my stash of art works ,2009-06-16 20:52:02-07:00,SallytheShizzle,2907,12091,NEGATIVE
2064150249,Up way to early ,2009-06-07 06:16:26-07:00,SarahBestBailey,8881,15973,NEGATIVE
2067819043,today's my half birthday ,2009-06-07 13:53:51-07:00,ashaleeey,2578,783,POSITIVE
1770652068,@EmpressGina1 I THINK I AM JUST IN A HAPPY MOOD! Muha mu muh muhaa ha ha ha ha! Oh my I don't know what came over me!? ,2009-05-11 22:46:18-07:00,METALSAYS,5625,17767,POSITIVE
2016224410,drats my weekend photo session cancelled due to swine flu  precautions in nsw  http://bit.ly/TLXD4,2009-06-03 07:17:02-07:00,MJPhotographer,169,11179,NEGATIVE
2187523576,@thisstassi I'm trying to find someone to go with. Alas though I can't find anyone sine I have no idea where Taylor is. ,2009-06-15 21:17:31-07:00,KarlooMietara,199,13460,NEGATIVE
2264787734,"@dianafariza wut u mean not interesting?? i think its better than FB, it juz the lack of sisters.. ",2009-06-21 05:49:37-07:00,Miszfee,4135,12814,NEGATIVE
1469533560,"@davehull that said, i'm not a copyright lawyer ",2009-04-07 07:33:13-07:00,hypatiadotca,3218,1893,POSITIVE
1881427508,Gotta love a short work day before I long holiday weekend! ,2009-05-22 05:31:00-07:00,Megebee,1994,19402,POSITIVE
1794266126,On my way to niagara falls  haha its gonna be great!,2009-05-14 06:16:54-07:00,jennphan,1218,17933,POSITIVE
2012611569,@KuriLu Goodnight!  We'll try not to be /too/ cool without you.,2009-06-02 21:51:13-07:00,freosan,5774,11298,POSITIVE
2267281924,"@ThatJonasKidJoe Joe, I will be on later I am helping my sister make a twitter sorry ",2009-06-21 10:48:28-07:00,KaitiDidd,6039,9145,NEGATIVE
1833842458,@shaunjumpnow ,2009-05-18 01:32:10-07:00,himynameisrose,857,17491,POSITIVE
2184991003,@iamEricaAmerica yay!  I always look forward to the weekend for the DJs that aren't during the week. But mostly you ahaa.,2009-06-15 17:36:18-07:00,ShannynLambert,1451,12183,POSITIVE
1753725099,@renee_66 what did they design i cant find anything this assignment is sooo gay ,2009-05-10 03:59:32-07:00,heyimcourtney,6314,986,NEGATIVE
2176255998,@creatitwitty  Shozu is like the Swiss army knife of media sharing apps for the mobile ,2009-06-15 04:14:45-07:00,iphonefresh,6120,15502,POSITIVE
2250106424,@Krystynzilla my mom just told me i can't go tomorrow  i'm sorry,2009-06-20 00:36:07-07:00,DenyceMartinez,7144,14535,NEGATIVE
2207335670,not getting alerts from twitter to my phone ,2009-06-17 08:41:07-07:00,CalvinRae,2621,11265,NEGATIVE
2188447769,@varin Good luck! I hope everything works out ,2009-06-15 22:48:05-07:00,LadyOriza,5311,17867,NEGATIVE
1823871778,"@kiara_C if you do get on ichat. if not, then goodnight ",2009-05-17 00:08:30-07:00,alltony,2655,3401,POSITIVE
1827996598,Final draft is out. Finally ,2009-05-17 12:45:44-07:00,philip_a,714,18907,POSITIVE
1882321099,"...but thatï¿½s not the worst part. Right now I have to go to my social service, and I donï¿½t want to  spend the day with certain people ",2009-05-22 07:32:31-07:00,gustok,2315,16030,NEGATIVE
2068417278,JUST WoKE UP A WHiLE AGo...FEEL MUCH BETTER...RELAXiN WiTH Mii MoM WATCHiN WAiTiNG To EXHALE..SHE LoVES THiS MoViE LOLZ.!!! ,2009-06-07 14:55:41-07:00,iiMSoFUTURiSTiC,7860,16076,POSITIVE
1979166563,@makeupbylinvia i'll let you know how i go with the sims3 when i get mine next week ,2009-05-31 02:47:27-07:00,thoughtcloud,6388,7728,POSITIVE
2014128843,@fortheloveofire Fate fucked me over. ,2009-06-03 01:25:40-07:00,paper_bones,1357,11733,NEGATIVE
2232797165,"Curled my hair, and burned my leg with my curling iron. Now I have this nasty mark that I know won't go away  ouuuchh! It burnnsss!",2009-06-18 21:17:29-07:00,ShirleyValverde,3780,12048,NEGATIVE
2054943403,"@andyclemmensen i heard if you drink too many of those in one day, you can die ",2009-06-06 09:16:36-07:00,brianalesley,4745,18869,NEGATIVE
1994445334,@holly11368  if i finished a whole book a would stand on the desk and shout &quot;boo yah!&quot; which would end in disqualification ,2009-06-01 12:49:05-07:00,K_o_L_182,8348,11893,NEGATIVE
1823865362,Watching Sky Tells All videos...I think I have a problem. Help? ,2009-05-17 00:07:15-07:00,allysonharris,5933,12659,NEGATIVE
